,tmdb_id,imdb_id,title,year,Unnamed: 4,cast,Director,Epk Director,Epk Producer,Executive Music Producer,Executive Producer,Music,Music Director,Music Editor,Music Producer,Original Music Composer,Producer,Songs,Writer
3997,27472,tt0120773,The Odd Couple II,1998,,"Jack Lemmon, Walter Matthau, Richard Riehle, Jonathan Silverman, Lisa Waltz, Mary Beth Peil, Christine Baranski, Jean Smart, Rex Linn, Jay O. Sanders, Barnard Hughes, Ellen Geer, Doris Belack, Mary Fogarty, Alice Ghostley, Peggy Miley, Rebecca Schull, Florence Stanley, Estelle Harris, Joaquín Martínez, Amy Yasbeck, Francesca P. Roberts, Amy Parrish, Liz Torres, Myles Jeffrey, Carmen Mormino, Chuck Montgomery, Earl Boen, Ron Harper, Edmund L. Shaff, Daisy Velez, Beecey Carlson, Terry L. Rose, Alfred Dennis, Armando Ortega, Peter Renaday, David Jean Thomas, Daniel Zacapa, Cliff Bemis, Frank Roman, Lonnie McCullough, Matt McKenzie, Heath Hyche, Irene Olga López, Jerry Rector, Martin Grey, Michelle Matthow, Lou Cutell, Mark Thomas McGee, Barry Thompson, Joanna Sanchez, Catherine Paolone, Laura Russo, Charlie Brewer, Robert 'Bobby Z' Zajonc, Darrell Britt, Beau Lotterman, L. Christian Mixon, Robert Werhan",Howard Deutch,,,,,,,,,,Neil Simon,,
3998,71864,tt1462769,The Odd Life of Timothy Green,2012,,"Jennifer Garner, Joel Edgerton, Ron Livingston, Rosemarie DeWitt, CJ Adams, Patrick Brouder, Chan Creswell, William J. Harrison, Odeya Rush, Shohreh Aghdashloo, David Morse, M. Emmet Walsh, Lois Smith, Dianne Wiest, James Rebhorn, Common, Lin-Manuel Miranda, Shimei Bailey, Michael Arden, Rhoda Griffis, Karan Kendrick, Tara Lee, Kendall Ryan Sanders, Tim Guinee",Peter Hedges,,,,,,,,,Geoff Zanelli,"Jim Whitaker, Ahmet Zappa, Scott Sanders",,
3999,429203,tt2837574,The Old Man & the Gun,2018,,"Robert Redford, Sissy Spacek, Casey Affleck, Danny Glover, Tom Waits, Tika Sumpter, Ari Elizabeth Johnson, Teagan Johnson, Gene Jones, John David Washington, Barlow Jacobs, Augustine Frizzell, Jennifer Joplin, Isiah Whitlock Jr., Elisabeth Moss, Keith Carradine, Robert Longstreet",David Lowery,,,,,,,,,Daniel Hart,"Robert Redford, James D. Stern, Bill Holderman, James M. Johnston, Toby Halbrooks, Anthony Mastromauro, Jeremy Steckler, Dawn Ostroff",,David Lowery
4000,806,tt0466909,The Omen,2006,,"Liev Schreiber, Julia Stiles, Seamus Davey-Fitzpatrick, David Thewlis, Pete Postlethwaite, Mia Farrow, Predrag Bjelac, Carlo Sabatini, Amy Huck, Michael Gambon, Giovanni Lombardo Radice, Harvey Stephens, Tomas Wooler, Baby Zikova, Baby Morvas, Baby Muller, Baby Litera, Alessandra Vanzi",John Moore,,,,Jeffrey Stott,,,,,Marco Beltrami,"John Moore, Peter Veverka, Glenn Williamson",,
4001,10796,tt0267804,The One,2001,,"Jet Li, Jason Statham, Carla Gugino, Delroy Lindo, James Morrison, Dylan Bruno, Tucker Smallwood, Harriet Sansom Harris, Dean Norris, Ashlyn Gere, Mark Borchardt, Richard Steinmetz, Ron Zimmerman, Steve Rankin, David Keats, Darin Morgan, Joel Stoffer, Archie Kao, Narinder Samra",James Wong,,,,,,,Jeanette Surga,,Trevor Rabin,"Charles Newirth, Steve Chasman, James Wong, Glen Morgan",,Glen Morgan
4002,112937,tt1520498,The Oogieloves in the Big Balloon Adventure,2012,,"Christopher Lloyd, Cary Elwes, Jaime Pressly, Cloris Leachman, Chazz Palminteri, Toni Braxton, Maya Stange, Garrett Clayton, Nick Drago, Colleen O'Shaughnessey, Justin David",Matthew Diamond,,,,,,,,,Joseph Alfuso,Gayle Dickie,,Scott Stabile
4003,9844,tt0120777,The Opposite of Sex,1998,,"Christina Ricci, Martin Donovan, Lisa Kudrow, Lyle Lovett, Johnny Galecki, William Lee Scott, Ivan Sergei, Megan Blake, Leslie Grossman, Heather Fairfield, Colin Ferguson",Don Roos,,,,"Steve Danton, Jim Lotfi",,,Brent Brooks,,Mason Daring,"Michael Besman, David Paul Kirkpatrick",,
4004,9616,tt0304711,The Order,2003,,"Heath Ledger, Shannyn Sossamon, Benno Fürmann, Mark Addy, Peter Weller, Francesco Carnelutti, Mattia Sbragia, Paola Emilia Villa, Giulia Lombardi, Mirko Casaburo",Brian Helgeland,,,,"Michael Kuhn, Thomas M. Hammel",,,Adam Milo Smalley,,David Torn,"Brian Helgeland, Craig Baumgarten",,
4005,270518,tt1839647,The Oscar Nominated Short Films 2011: Animation,2011,,,,,,,,,,,,,,,
4006,12184,tt0467200,The Other Boleyn Girl,2008,,"Natalie Portman, Scarlett Johansson, Eric Bana, Jim Sturgess, Mark Rylance, Kristin Scott Thomas, David Morrissey, Benedict Cumberbatch, Oliver Coleman, Ana Torrent, Eddie Redmayne, Juno Temple, Andrew Garfield, Mark Lewis Jones, Iain Mitchell, Michael Smiley, Montserrat Roig de Puig, Alfie Allen, Corinne Galloway, Tom Cox, Joanna Scanlan, Emma Noakes, Maisie Smith, Daisy Doidge-Hill, Tiffany Freisberg, Bill Wallis, Joseph Moore, Constance Stride, Brodie Judge, Finton Reilly",Justin Chadwick,,,,"David M. Thompson, Scott Rudin",,,Graham Sutton,,Paul Cantelon,Alison Owen,,
4007,27581,tt1386588,The Other Guys,2010,,"Will Ferrell, Derek Jeter, Mark Wahlberg, Eva Mendes, Michael Keaton, Larnell Stovall, Jalil Jay Lynch, Roy T. Anderson, Ray Stevenson, Samuel L. Jackson, Dwayne Johnson, Andrew Secunda, Sara Chase, David Gideon, Joshua Church, Rob Riggle, Damon Wayans Jr., Michael Delaney, Alison Becker, Steve Coogan, Warren Kelley, Bobby Cannavale, Zoe Lister-Jones, Sean Heilig, Matthew J. McCarthy, Adam Phillips, Tess Kartel, Rob Mars, C.C. Taylor, Zach Woods, Jake Quinn, Andy Buckley, Elizabeth Kaledin, Will Lyman, Rob Huebel, Peter R. Thewes, Robin Ng, Natalie Zea, Brett Gelman, Malachy McCourt, Barry Carl, Benjamin Magnuson, Thomas McDonnell, Jimmy O'Donnell, Kevin Osborne, Pierce Turner, James Archie Worley, Lindsay Sloane, Shakiem Evans, Danielle Cell, Brianne Moncrief, Brooke Shields, Rosie Perez, Patrick Ferrell, Adam McKay, Oliver Wood, James Mazzola, Patrick Crowley, Ben Schwartz, Tara Copeland, Eamon Speer, Patrick Reale, Zak Orth, Pete Antico, Viola Harris, Jamie Dugal, Chris Gethard, Michael Fawcett, Pilar Angelique, Ice-T, Anne Heche, Horatio Sanz, Thomas Middleditch, Tracy Morgan",Adam McKay,,,,,Jon Brion,,,,,"Will Ferrell, Patrick Crowley, Adam McKay, Jimmy Miller",,
4008,16651,tt0250371,The Other Side of Heaven,2002,,"Christopher Gorham, Anne Hathaway, Joe Folau, Miriama Smith, Gerald R. Molen, Nathaniel Lees, Alvin Fitisemanu, Peter Sa'ena Brown, Whetu Fala, John Sumner, Paula Keenan, Pua Magasiva, Mary Taio, Stig Eldred",Mitch Davis,,,,"Mitch Davis, David Shoshan",,,,,Kevin Kiner,"Gerald R. Molen, John Garbett",,Mitch Davis
4009,555748,tt8174450,The Other Side of Heaven 2: Fire of Faith,2019,,"Christopher Gorham, Natalie Medlock, Russell Dixon, Joe Folau, Miriama Smith, Alex Tarrant, Tori Marsh",Mitch Davis,,,,,,,,,,,,
4010,18417,tt0123209,The Other Sister,1999,,"Juliette Lewis, Diane Keaton, Tom Skerritt, Giovanni Ribisi, Poppy Montgomery, Sarah Paulson, Linda Thorson, Joe Flanigan, Juliet Mills, Tracy Reiner, Hope Alexander-Willis, Harvey Miller, Héctor Elizondo, Almayvonne, Marvin Braverman, Shiri Appleby",Garry Marshall,,,,David Hoberman,,,,,,"Mario Iscovich, Ellen H. Schwartz, Alexandra Rose, Karen Stirgwolt",,
4011,193610,tt2203939,The Other Woman,2014,,"Cameron Diaz, Leslie Mann, Kate Upton, Don Johnson, Nikolaj Coster-Waldau, Taylor Kinney, Nicki Minaj, Alyshia Ochse, David Thornton, Kenneth Maharaj, Victor Cruz, Madison McKinley, Olivia Culpo, Chelsea Turnbo, Brooke Stacy Mills, Ashley Cusato, Cynthia Basinet",Nick Cassavetes,,,,,,,,,,Julie Yorn,,
4012,1933,tt0230600,The Others,2001,,"Nicole Kidman, Fionnula Flanagan, Christopher Eccleston, Alakina Mann, James Bentley, Eric Sykes, Elaine Cassidy, Renée Asherson, Gordon Reid, Keith Allen, Michelle Fairley, Alexander Vince, Ricardo López, Aldo Grilo",Alejandro Amenábar,,,,"Tom Cruise, Bob Weinstein, Harvey Weinstein, Paula Wagner, Rick Schwartz",,,,Lucio Godoy,Alejandro Amenábar,"Fernando Bovaira, José Luis Cuerda, Sunmin Park",,Alejandro Amenábar
4013,8970,tt0129280,The Out-of-Towners,1999,,"Steve Martin, Goldie Hawn, John Cleese, Mark McKinney, Jessica Cauffiel, Charlie Dell, Tom Riis Farrell, Cynthia Nixon, Josh Mostel, Anne Haney, Carlease Burke, Oliver Hudson",Sam Weisman,,,,,,,,,Marc Shaiman,,,
4014,308024,tt3844362,The Overnight,2015,,"Adam Scott, Taylor Schilling, Jason Schwartzman, Judith Godrèche, RJ Hermes, Kyle Field, Sarah DeVincentis, Max Moritt, Susan Traylor, Jim Turner",Patrick Brice,,,,"Adam Scott, Jay Duplass, Mark Duplass",,,,,Julian Wass,Naomi Scott,,Patrick Brice
4015,10022,tt0395699,The Pacifier,2005,,"Vin Diesel, Morgan York, Max Thieriot, Lauren Graham, Faith Ford, Chris Potter, Brittany Snow, Brad Garrett, Carol Kane, Tate Donovan, Scott Thompson, Denis Akiyama, Mung-Ling Tsui, Anne Fletcher, Allison Lynn, Gabriel Antonacci, Mary Pitt, Dan Sutcliffe, Vanessa Cobham, Jordan Allison, Rachael Dolan, Charlotte Szivak, Toya Alexis, Valerie Boyle, Karla Jang, Silver Kim, Robert Yeretch, Scott Hurst, Christie Allaire, Stephanie Allaire, Amy Allicock, Helena Chow, Joella Crichton, Laura Jeanes, Rebecca Priestley, Taryn Ash, Catherine Burdon, Shane Cardwell, Tommy Chang, Alexander Conti, David Lipper, Tig Fong, Maria Georgas, Nikki Shah, Jordan Todosey, Emi Yaguchi-Chow, Demetrius Joyette, Christopher Lortie, Sotiri Georgas, Steven Georgas, Gannon Racki, Seth Howard, Marcus Hutchings, David Sparrow, Evelyn Kaye, Christian Laurin, John MacDonald, Billy Oliver, Curtis Parker, Matt Purdy, Jean Pearson, Kyle Schmid, Robert Thomas, Michael Quintero, Cameron Hickox, Cade Courtley, Cassius Willis, Jeff Podgurski, F. Valentino Morales, Hank Amos, Charles Haugk, Scott Reiff, Darryl Dinn, Christopher Giroux, Liam McGuckian, Adam Shankman, Gary Scott Thompson",Adam Shankman,,,,"Adam Shankman, Garrett Grant, Derek Evans, George Zakk",John Debney,,,,,"Roger Birnbaum, Gary Barber, Jennifer Gibgot, Jonathan Glickman",,
4016,15139,tt0110763,The Pagemaster,1994,,"Macaulay Culkin, Christopher Lloyd, Patrick Stewart, Whoopi Goldberg, Canan J. Howell, Alexis Kirschner, Jessica Kirschner, Guy Mansker, Brandon S. McKay, B. J. Ward, Ed Begley Jr., Mel Harris, Frank Welker, Leonard Nimoy, George Hearn, Dorian Harewood, Ed Gilbert, Richard Erdman, Fernando Escandon, Robert Picardo, Phil Hartman, Jim Cummings","Joe Johnston, Pixote Hunt",,,,,,,,,James Horner,,,
4017,14202,tt0446755,The Painted Veil,2007,,"Edward Norton, Naomi Watts, Liev Schreiber, Diana Rigg, Toby Jones, Anthony Wong, Juliet Howland, Ian Renwick, Bin Li, Zoe Telford, Marie-Laure Descoureaux, Lorraine Laurence, Maggie Steed, Feng Li, Yan Lü, Xia Yu, Catherine An, Bill Marcus, Maurice Herschtal, Shobauro Hiratsuka, John Cann",John Curran,,,,"Mark Gordon, Ron Nyswaner, Robert Katz, John Curran",,,,,Alexandre Desplat,"Edward Norton, Naomi Watts, Bob Yari, Sara Colleton, Antonia Barnard, Jean-François Fonlupt, Yasmine Golchan, Ming Beaver Kwei",,
4018,12280,tt0110771,The Paper,1994,,"Michael Keaton, Robert Duvall, Glenn Close, Marisa Tomei, Randy Quaid, Jason Alexander, Catherine O'Hara, Jason Robards, Siobhan Fallon Hogan, Jill Hennessy, Spalding Gray, Lynne Thigpen, Jack Kehoe, Roma Maffia, Clint Howard, Geoffrey Owens, Amelia Campbell, William Prince, Augusta Dabney, Bruce Altman, Jack McGee, Bobo Lewis, Edward Hibbert, Michael Countryman, Joe Viviani, Julie Rowen, Ed Jupp Jr., Christi Hatcher, Gary Dourdan, James Ritz, Miles Watson, Divina Cook, Aloysius R. Burke, Benny Benowitz, Lee Kimball, Michael P. Moran, Jack O'Connell, Herb Krystall, Herb Lovelle, John Bentley, Vincent D'Arbouze, Michael Michael, Yvonne Warden, Louisa Marie, Stephen Koepp, Victor Truro, Cedric Young, Wylie Weeks, James Colby, Paul Geier, Rance Howard, Maureen Goldfedder, Karen Church, Diane Gnagnarelli, David J. Birnbach, Amos Grunebaum, Victoria Thomas, Jacqueline Murphy, Jean Speegle Howard, Joe Pentangelo, Jim Meskimen, Tony Hoty, Sally-Jane Heit, Mike Girard Sheehan, Herbert Rubens, Cheryl Howard, Carol Ann Donohue, Shannon E. Donohue, Jeffrey H. Kaufman, Myra Taylor, Jan Mickens, Daniel Kenney, Harsh Nayyar, Frank Inzerillo, Rosanna Scotto, Donna Hanover, Jane Hanson, Valerie Coleman, Chuck Scarborough, Brenda Blackmon, Cynthia Carter",Ron Howard,,,,"Todd Hallowell, Dylan Sellers",,,,,Randy Newman,"Brian Grazer, Frederick Zollo",,
4019,9820,tt0120783,The Parent Trap,1998,,"Lindsay Lohan, Dennis Quaid, Natasha Richardson, Elaine Hendrix, Lisa Ann Walter, Simon Kunz, Ronnie Stevens, Michael Lohan, Michael Lohan Jr., Kat Graham, Lisa Cloud, Maggie Emma Thomas, Polly Holliday, Maggie Wheeler, Joanna Barnes, Lisa Iverson, Vendela Kirsebom, Chéri Ballinger, Andrew Blackall, Greg Bronson, Jane Doole, Casey Floresca, Beau Holden, Aliana Lohan, Dina Lohan, Erin Mackey",Nancy Meyers,,,,,,,Andrew Silver,,Alan Silvestri,Charles Shyer,,
4020,2024,tt0187393,The Patriot,2000,,"Mel Gibson, Heath Ledger, Joely Richardson, Logan Lerman, René Auberjonois, Jason Isaacs, Chris Cooper, Lisa Brenner, Tom Wilkinson, Tchéky Karyo, Donal Logue, Leon Rippy, Adam Baldwin, Jay Arlen Jones, Joey D. Vieira, Gregory Smith, Skye McCole Bartusiak, Trevor Morgan, Bryan Chafin, Peter Woodward, Charles Black, Shane Ayon, Mika Boorem, Mary Jo Deschanel, Jamieson Price, Grahame Wood, Beatrice Bush, Shan Omar Huey, Hank Stone, Kirk Fox, Jack Moore, Mark Twogood, Colt Romberger, Terry Layman, Shannon Eubanks, Bill Roberson, Andy Stahl, Kristian Truelsen, Kanin Howell, Mark Jeffrey Miller, Zach Hanner, Randell Haynes, John Storey, Greg Good, John F. Dzencelowcz II, Kyle Richard Engels, John Bennes, John Curran, Dara Coleman, Roy McCrerey, P. Dion Moore, Tyler Long, John H. Bush, Gil Johnson, Scott Miles, Derrick B. Young, Le Roy Seabrook, Samuel Brown Jr., Samuel Brown Sr., Lillie L. Harris, Braima Moiwai, Patrick Tatopoulos",Roland Emmerich,,,,"Roland Emmerich, Ute Emmerich, William Fay",,,"Kenneth Wannberg, Darin A. Drennan",,John Williams,"Gary Levinsohn, Mark Gordon, Dean Devlin",,
4021,6623,tt0119874,The Peacemaker,1997,,"George Clooney, Nicole Kidman, Marcel Iureș, Aleksandr Baluev, Rene Medvešek, Armin Mueller-Stahl, Goran Visnjic, Tamara Tunie, Gary Werntz, Randall Batinkoff, Jim Haynie, Alexander Strobele, Holt McCallany, Michael Boatman, Joan Copeland, Carlos Gómez, Slavko Juraga, Aleksandr Peskov, Dejan Aćimović, Harsh Nayyar, Matt Adler, Aleksandr Yatsko, Jared Chandler, Adina Porter, Alma Cuervo, Sebastian Roché, Blaise Corrigan, Jay Acovone, Thom Mathews, Aleksandr Kuznetsov, Bruce MacVittie, Ľubomír Paulovič, Charles Dumas, Ramsey Faragallah, Murphy Guyer, Leslie Dilley, David S. Lomax, Gordon Catlin, John Ottavio, Hannah Leder, James Colby, Jean Rogers, Matt Winston, Terry Serpico, Jerry Dixon, Jerome Jamal Hardeman, David Lagle, Louis Mustillo, Božidar Smiljanić, Michael Potts, Richard Poe, Slobodan Dimitrijević, Martin Nikodým, Charles Cavalier, Dave Simonds, Irmelin Mai Hoffer, Chuck Cooper, Jono Kouzouyan, Evert Sooster, Branko Lustig, Matthew Sussman, Bill Christ, William Hill, Bernie McInerney, Andrea Doven, James DuMont, Mark W. Johnson, Ed Semenov, Bruce Gray, Endre Hules",Mimi Leder,,,,"Laurie MacDonald, Michael Grillo",,,Adam Milo Smalley,,Hans Zimmer,"Branko Lustig, Walter F. Parkes",,
4022,463257,tt4364194,The Peanut Butter Falcon,2019,,"Shia LaBeouf, Zack Gottsagen, Dakota Johnson, Thomas Haden Church, John Hawkes, Bruce Dern, Jon Bernthal, Yelawolf, Wayne Dehart, Aurelian Smith Jr., Mick Foley, Ann Owens, Rob Thomas, Tim Zajaros, Jonathan D. Williams, Deja Dee, Lee Spencer, Mark Helms, Michael Berthold, Bruce Henderson, Susan McPhail, Anthony Harvey, Christopher Higgins, Eric Dees","Tyler Nilson, Michael Schwartz",,,,"Tim Shriver, Aaron Scotti, Manu Gargi, Carmella Casinelli, Michelle Sie Whitten",,,Jason Wormer,,"Noam Pikelny, Jonathan Sadoff, Gabe Witcher, Zachary Dawes","Albert Berger, Ron Yerxa, Christopher Lemole, Tim Zajaros, Lije Sarki, David Thies",,"Tyler Nilson, Michael Schwartz"
4023,54648,tt0114108,The Pebble and the Penguin,1995,,"Martin Short, Annie Golden, Jim Belushi, Tim Curry, Alissa King, Stevie Vallance","Gary Goldman, Don Bluth",,,,,,,Dominick Certo,,Mark Watters,,,
4024,9944,tt0107798,The Pelican Brief,1993,,"Julia Roberts, Denzel Washington, Sam Shepard, John Heard, Tony Goldwyn, James Sikking, William Atherton, Robert Culp, Stanley Tucci, Hume Cronyn, John Lithgow, Anthony Heald, Nicholas Woodeson, Stanley Anderson, John Finn, Cynthia Nixon, Jake Weber, Casey Biggs, Christopher Murray, Sonny Jim Gaines, Kevin Geer, Joe Chrest, Richard Bauer, Ralph Cosham, Tom Quinn, Michelle O'Neill, Edwin Newman, Helen Carey, Howard Shalwitz, Kyle Prue, Carol Sutton, Magee Hickey, Ellie K. Wang, Franchelle Stewart Dorn, Karen Bralove, Teagle F. Bougere, Carey Varner, Sandra Quarterman, Cynthia Hood, Beverly Brigham, Doug Coleman, Eliza Coleman, Carrie Boren, Amber Nelson, Kelly Lynn Richards, Greta Valenti, Jerry Van Dyke, Harold Surratt, Shanna Connell, Michael Port, Gene Babb, Kyle Duvall, Karl Warren, James Earl Reed",Alan J. Pakula,,,,,,,,,James Horner,"Pieter Jan Brugge, Alan J. Pakula",,
4025,13122,tt0105121,The People Under the Stairs,1991,,"Brandon Quintin Adams, Everett McGill, Ving Rhames, A. J. Langer, Sean Whalen, Bill Cobbs, Kelly Jo Minter, Jeremy Roberts, Conni Marie Brazelton, Wendy Robie, Joshua Cox, David Robinson",Wes Craven,,,,"Wes Craven, Shep Gordon",,,,,"Graeme Revell, Don Peake","Stuart M. Besser, Marianne Maddalena",,Wes Craven
4026,1630,tt0117318,The People vs. Larry Flynt,1997,,"Woody Harrelson, Courtney Love, Edward Norton, Brett Harrelson, Donna Hanover, James Cromwell, Crispin Glover, Vincent Schiavelli, Larry Flynt, Norm Macdonald, Miles Chapin, James Carville, Richard Paul, Burt Neuborne, Jan Tříska, Cody Block, Ryan Post, Robert Davis, Kacky Walton, Kathleen Kane, Greg Roberson, Jim Peck, Mike Pniewski, Tim Parati, Rainbeau Mars, Nancy Lea Owen, John Fergus Ryan, Scott William Winters, Andy Stahl, Gerry Robert Byrne, Jim Grimshaw, Jack Shea, Michael Q. Davis, Ann Marie Hall, Nate Bynum, Jim Palmer",Miloš Forman,,,,,Thomas Newman,,,,,"Oliver Stone, Michael Hausman, Janet Yang",,
4027,63020,tt0114113,The Perez Family,1995,,"Marisa Tomei, Alfred Molina, Anjelica Huston, Chazz Palminteri, Trini Alvarado, Ruben Rabasa, Luis Raúl, Vincent Gallo, Celia Cruz, Diego Wallraff, Ellen Cleghorne, Angela Lanza, Bill Sage, Billy Hopkins, Gustavo Laborie, Melissa Anne Acosta, Roberto Escobar, Sarita Choudhury, Glenda Díaz Rigau, Melissa Hickey, Mira Nair, Antoni Corone, Mel Gorham, Sheila Korsi",Mira Nair,,,,,Alan Silvestri,,,,Arturo Sandoval,"Michael Nozik, Lydia Dean Pilcher",,
4028,56601,tt0473102,The Perfect Game,2010,,"Clifton Collins Jr., Cheech Marin, Moisés Arias, Emilie de Ravin, Jake T. Austin, Jansen Panettiere, Ryan Ochoa, Gabriel Morales, Carlos Padilla, Tony Revolori, Mario Revolori, Alfredo Rodríguez, Bruce McGill, David Koechner, Louis Gossett Jr., Maddy Curley, Sonny Carl Davis, Patricia Manterola, Frances Fisher, Carlos Gómez, John Cothran, Jr., Tracey Walter, Ruben Garfias, Ramón Franco, Chalo González, Chris Mulkey, Sonya Eddy, Ernie Lively",William Dear,,,,"Frederico Lapenda, Hélène Devos, Jim Van Eerden, Carlos Bremer, Richard M. DeVos Sr., Thomas W. Gilliam, Richard Ham, David J. Machlica",Bill Conti,,,,,"Mark W. Koch, Michael O. Gallant, David Salzberg, Christian Tureaud, W. William Winokur, Daniel de Liege",,W. William Winokur
4029,26990,tt0841032,The Perfect Holiday,2007,,"Morris Chestnut, Gabrielle Union, Faizon Love, Charlie Murphy, Katt Williams, Jill Marie Jones, Rachel True, Malik Hammond, Khail Bryant, Pedro Kim, David Anzuelo, Frank Bonsangue, John 'B.J.' Bryant, Paul Woodbum, Modi, Amber Joy Williams, Ira Hawkins, Conor Carroll, Reymond Wittman, Brian Gilbert, Victoria Pannell, Christopher Burns, Lisa Datz, Dylan Hartigan, Mary L. Narango, Sandra 'Pepa' Denton, Maria Ford, Queen Latifah, Terrence Howard",Lance Rivera,,,,,,,,,,,,Lance Rivera
4030,15648,tt0380623,The Perfect Man,2005,,"Hilary Duff, Heather Locklear, Chris Noth, Mike O'Malley, Ben Feldman, Vanessa Lengies, Caroline Rhea, Kym Whitley, Aria Wallace, Michelle Nolden, Carson Kressley, Curtis Fletcher, Maggie Castle, James McGowan, Gerry Mendicino, Philip Akin, Jeff Lumby, Monique Mojica, Marvin Kaye, Eldridge Hyndman, Jung-Yul Kim, Martin Doyle",Mark Rosman,,,,,,,,,,"Marc Platt, Billy Higgins",,Gina Wendkos
4031,13505,tt0314498,The Perfect Score,2004,,"Chris Evans, Bryan Greenberg, Scarlett Johansson, Erika Christensen, Matthew Lillard, Darius Miles, Leonardo Nam, Tyra Ferrell, Vanessa Angel, Bill Mackenzie, Dan Zukovic, Iris Quinn, Lorena Gale, Paul Campbell",Brian Robbins,,,,Donald J. Lee Jr.,,,,,John Murphy,"Roger Birnbaum, Jonathan Glickman, Brian Robbins, Mike Tollin",,"Marc Hyman, Jon Zack"
4032,2133,tt0177971,The Perfect Storm,2000,,"George Clooney, Mark Wahlberg, Diane Lane, John C. Reilly, William Fichtner, Bob Gunton, Karen Allen, Allen Payne, Mary Elizabeth Mastrantonio, John Hawkes, Cherry Jones, Christopher McDonald, Michael Ironside, Rusty Schwimmer, Janet Wright, Dash Mihok, Josh Hopkins, Todd Kimsey, Chris Palermo, Wiley M. Pickett, Hayden Tank, Merle Kennedy, Jennifer Sommerfeld, Joseph D. Reitman, Sandy Ward, Melissa Samuels, Steven Barr, Billy Mayo",Wolfgang Petersen,,,,,,,Joe E. Rand,,James Horner,"Wolfgang Petersen, Paula Weinstein, Gail Katz",,
4033,34421,tt0102655,The Perfect Weapon,1991,,"Jeff Speakman, John Dye, Mako, James Hong, Mariska Hargitay, Dante Basco, Beau Starr, Seth Sakai, Professor Toru Tanaka, Clyde Kusatsu, Cary-Hiroyuki Tagawa, Craig Ng, John Koyama, Roger Yuan, Shaun Shimoda, Yoshimi Imai, Ralph Ahn, Troy Fromin, Leland Sun, James Lew, Ray Sua, Leo Lee, Chris Tashima, Bill Saito, Al Leong, Branscombe Richmond, Jeff Imada, Carl Ciarfalio",Mark DiSalle,,,,Ralph Winter,Gary Chang,,,,,"Pierre David, Mark DiSalle",,David C. Wilson
4034,84892,tt1659337,The Perks of Being a Wallflower,2012,,"Logan Lerman, Emma Watson, Ezra Miller, Mae Whitman, Kate Walsh, Dylan McDermott, Melanie Lynskey, Nina Dobrev, Johnny Simmons, Joan Cusack, Paul Rudd, Nicholas Braun, Reece Thompson, Patrick de Ledebur, Brian Balzerini, Tom Kruszewski, Julia Garner, Tom Savini, Emily Marie Callaway, Chelsea Zhang, Jesse Scheirer, Justine Nicole Schaefer, Julie Marie Schaefer, Leo Miles Farmerie, Isabel Muschweck, Adam Hagenbuch, Erin Wilhelmi, Jordan Paley, Zane Holtz, Timothy Breslin, Mark McClain Wilson, Atticus Cain, Stacy Chbosky, Dihlon McManne, Laurie Klatscher, Landon Pigg, Jennifer Enskat, William L. Thomas, Morgan Wolk",Stephen Chbosky,,,,"Stephen Chbosky, Jim Powers",,,,,Michael Brook,"John Malkovich, Lianne Halfon, Russell Smith",,
